category,is_closed,latitude,longitude,name,rating,review_count
japanese,,34.04638,-118.23543,Shabu Shabu House,4,518
latin,,34.08321,-118.32848,ShaBuShi,4.5,282
thai,,34.07411227,-118.3094354,Shabuya,4,588
vietnamese,,34.1045859,-118.330197,Shake Shack,4,842
sushi,,34.061407,-118.309408,Shaky Alibi,4,1311
vegan,,34.09121041,-118.2794272,Shamshiri Grill,4,1159
vietnamese,,34.1045859,-118.330197,Shaquille’s,4,841
bars,,34.10605,-118.25694,SharksTeeth,4.5,332
bars,,34.10605,-118.25694,Shekarchi Restaurant,4.5,332
ramen,FALSE,33.9583942,-118.3941804,Shibumi,4.5,1180
dimsum,,34.09779,-118.3183,Shin Ramen,4.5,566
bars,,34.05011891,-118.2414611,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,4,897
bars,,34.05011891,-118.2414611,Shintaro Sushi,4,898
sushi,,34.0491747,-118.2394231,Shojin Culver City,4,305
sushi,,34.06068,-118.30621,Shojin Downtown,4.5,44
sushi,,34.08449667,-118.3842667,Shrimp Daddy,4.5,67
sushi,,34.08449667,-118.3842667,Shuto Izakaya,4.5,68
breakfast_brunch,,34.01242,-118.30925,Siam Sunset,4.5,212
breakfast_brunch,,34.02876,-118.27517,Sidewalk Grill,4,2009
breakfast_brunch,,34.02876,-118.27517,Silverlake Ramen,4,2010
breakfast_brunch,,34.02876,-118.27517,Simpang Asia,4,2010
breakfast_brunch,,34.02876,-118.27517,Simple Things 3rd Street,4,2011
breakfast_brunch,,34.02876,-118.27517,Simply D'Licious,4,2011
mideastern,,34.07182,-118.36556,Simply Pho You,4,260
mideastern,,34.07182,-118.36556,Simply Wholesome,4,261
mideastern,,34.0208867,-118.4027079,Singapore's Banana Leaf,4.5,73
mideastern,,34.0208867,-118.4027079,Sinopot Hot Pot 嗨锅,4.5,73
korean,,34.05618286,-118.3094025,Sizzler,4,617
italian,,34.045168,-118.256526,Sky's Gourmet Tacos,4,1601
newamerican,,34.10394,-118.3248,Slab,4,80
brazilian,FALSE,34.061358,-118.310453,Slicey's Pizza,4.5,1981
korean,,34.05215799,-118.2921982,Slurpin' Ramen Bar,4.5,34
korean,,34.06012,-118.29128,Small Town,4.5,88
salvadoran,,34.0763908,-118.3068031,Smorgasburg,4,399
korean,,34.05244,-118.29234,SOL Mexican Cocina,4,356
korean,,34.06273,-118.30946,Somni,4,197
korean,,34.06125,-118.28738,Son of a Gun,4.5,36
korean,,34.06125,-118.28738,Song Hak Korean BBQ 松鹤韩国烤肉烤肠,4.5,37
chicken_wings,,34.0905951,-118.3255861,SongDo Seafood,4.5,324
chicken_wings,,34.0905951,-118.3255861,Sonoratown,4.5,325
hawaiian,,34.00442569,-118.4216071,Sonoritas Prime Tacos,4,1650
chicken_wings,,34.0905951,-118.3255861,Soom Soom Fresh Mediterranean,4.5,325
thai,,34.06876,-118.30948,Soot Bull Jeep,4.5,1111
chicken_wings,,34.0905951,-118.3255861,Soowon Galbi KBBQ Restaurant,4.5,326
chicken_wings,,34.0905951,-118.3255861,Soregashi,4.5,326
breakfast_brunch,,34.08307,-118.28427,Sorra,4.5,193
breakfast_brunch,,34.08307,-118.28427,Souffles,4.5,193
breakfast_brunch,,34.08307,-118.28427,Southland Beer,4.5,194
korean,FALSE,34.04847,-118.30867,Spago,4,3653
breakfast_brunch,,34.08307,-118.28427,Spare Tire Kitchen & Tavern,4.5,194
korean,,34.06929876,-118.3072839,Spartina,4.5,357
ramen,,34.04867,-118.25753,Speranza,4,325
pizza,FALSE,34.08325224,-118.3388012,Spice Affair Beverly Hills Indian Restaurant,4,4166
pizza,,34.09100997,-118.2977629,Spicy BBQ Restaurant,4.5,1101
ramen,,34.04867,-118.25753,Spitz - Eagle Rock,4,326
thai,,34.09853771,-118.3040884,Spitz - Little Tokyo,3.5,1923
thai,,34.09853771,-118.3040884,Spitz - Los Feliz,3.5,1924
mexican,,34.0214793,-118.4025151,Spoke Bicycle Cafe,4,1591
korean,,34.0622606,-118.2975594,Spoon & Pork,4,857
korean,,34.0622606,-118.2975594,Spoon By H,4,858
breakfast_brunch,,34.072893,-118.37179,Spread Mediterranean Kitchen,4,2248
breakfast_brunch,,34.06301,-118.30622,Spring Street Bar,4,1192
steak,,34.06783442,-118.376046,Spring Street Smoke House,4,3858
breakfast_brunch,,34.072893,-118.37179,Sqirl,4,2249
breakfast_brunch,,34.072893,-118.37179,Square One Dining,4,2249
korean,FALSE,34.06012,-118.29128,Ssa Rit Gol,4.5,1143
breakfast_brunch,,34.072893,-118.37179,Ssam Korean BBQ,4,2250
breakfast_brunch,,34.072893,-118.37179,ST. ANNE'S,4,2250
mediterranean,,34.13318253,-118.3571548,Star Night,4.5,1939
newamerican,,34.048111,-118.258345,Stella Barra Pizzeria,4.5,334
newamerican,,34.048111,-118.258345,Stevie's Creole Cafe,4.5,339
newamerican,,34.048111,-118.258345,Sticky Rice,4.5,339
burgers,,34.0951603,-118.2831401,Stone Grill,4.5,739
newamerican,,34.048111,-118.258345,Stout Burgers & Beers,4.5,347
newamerican,,34.048111,-118.258345,Street Food Of Seoul,4.5,347
vegan,,34.08342,-118.37011,Street Level Cafe,4,1947
italian,,34.1037812,-118.2872479,Street Tacos and Grill,4.5,776
korean,,34.06383879,-118.2968279,Suehiro Cafe,4.5,106
korean,,34.06383879,-118.2968279,SUGARFISH by sushi nozawa,4.5,107
italian,,34.0786401,-118.3613451,Sulga Jinju Gom Tang House of Beef Soup,4,1545
italian,,34.0786401,-118.3613451,Summer Buffalo,4,1547
korean,,34.06367623,-118.2954743,Sun Nong Dan,4.5,619
korean,,34.06367623,-118.2954743,SunCafe Organic,4.5,617
indpak,,34.07644,-118.34711,Sunnin Lebanese Cafe,4.5,836
lounges,,33.99689,-118.42654,Sunny's Sushi Hut,4,1467
korean,,34.06663548,-118.3087384,Super Tortas DF,4.5,151
persian,,34.12988346,-118.3487304,Supremo,4.5,142
kosher,,34.0540991,-118.3809107,Sushi Enya,4.5,225
japanese,,34.0472018,-118.2388601,Sushi Fumi,4.5,607
japanese,,34.0472018,-118.2388601,Sushi Gen,4.5,607
japanese,,34.0621807,-118.348153,Sushi Go 55,4.5,1514
ramen,,34.07755,-118.37695,Sushi Hon,4.5,176
ramen,,34.07755,-118.37695,Sushi Ippo,4.5,177
ramen,,34.10376,-118.3284,Sushi One,4.5,65
newamerican,,34.0833651,-118.3242882,Sushi Ye,4.5,491
newamerican,,34.0833651,-118.3242882,Sushi Zo,4.5,492
french,,34.13921,-118.20414,SushiStop,4.5,1385
bbq,,34.0637349,-118.2972751,Sustainabowl,4.5,4111
bbq,,34.0637349,-118.2972751,Sweet Chick,4.5,4112
mideastern,,34.04151,-118.23261,Sweet Lady Jane Bakery,4.5,1066
japanese,,33.96185,-118.4214,sweetgreen,4,1403
cocktailbars,,34.07294,-118.37494,Swingers Diner,4,1834
japanese,,33.96185,-118.4214,Ta-eem Grill,4,1405
seafood,,34.04903713,-118.2546909,Taco Zone,4,1996
hotdog,,34.06577,-118.30847,Tacos Delta,4.5,685
chinese,,34.053655,-118.319659,Tacos El Compita,4.5,540
sushi,,33.95771303,-118.3959741,Tacos Los Poblanos,4,618
sandwiches,,34.05165,-118.2552,Tacos Tu Madre,4.5,764
sushi,,33.95771303,-118.3959741,Tacos Tumbras a Tomas,4,617
lounges,,34.092322,-118.3383862,Tacos Villa Corona,4,1049
vegan,,34.077123,-118.258714,Tacos y Birria La Unica,4,2150
breakfast_brunch,,34.0532,-118.37709,Tactile Coffee,4,803
sushi,,33.95771303,-118.3959741,Taix French Restaurant,4,619
mediterranean,,34.076017,-118.3525949,Taj Mahal of India Restaurant,4,681
ramen,,34.0049599,-118.43359,Takami Sushi & Robata Restaurant,4.5,2210
breweries,,34.04795631,-118.2561892,Tam O'Shanter,4.5,653
breweries,,34.04795631,-118.2561892,Tamales Alberto,4.5,654
indonesian,,34.0500163,-118.2433566,TAO Asian Bistro,4.5,391
indonesian,,34.0500163,-118.2433566,Taqueria Los Anaya,4.5,391
wine_bars,,34.06836097,-118.343933,Tara's Himalayan Cuisine,4.5,89
japacurry,,34.06191,-118.31437,Tart Restaurant,4.5,211
breakfast_brunch,,34.10296,-118.28719,Taste of Tehran,4,2726
japacurry,,34.06191,-118.31437,Taste on Melrose,4.5,212
sushi,,34.04763906,-118.2477476,Tasty Grill,4.5,2578
sushi,,34.04763906,-118.2477476,Tasty Noodle House,4.5,2580
sushi,,34.06372,-118.36446,Tatsu Ramen,5,7
sushi,,34.06372,-118.36446,Taylor's Steakhouse,5,8
pakistani,,34.0693318,-118.2925028,TBLA Catering & Cafe,4.5,812
sushi,,34.06372,-118.36446,Te'Kila,5,8
filipino,,34.095634,-118.292729,Teddy's Red Tacos,4.5,941
sushi,,34.06372,-118.36446,Ten Ramen,5,9
sushi,,34.06372,-118.36446,Ten-Raku,5,9
italian,,34.0907745,-118.2779437,Tengoku Ramen Bar,3.5,378
mexican,,34.05077936,-118.2490361,Tenno Sushi,4.5,981
sushi,,34.07531437,-118.3235785,Tere's Mexican Grill,4,396
mexican,,34.04675,-118.28247,Terra,3.5,1003
mexican,,34.04675,-118.28247,Terra Cotta,3.5,1004
coffee,,34.0571317,-118.3639872,Terroni,4.5,372
breakfast_brunch,,34.04510085,-118.251948,Terroni Downtown,3.5,1907
mexican,,34.04675,-118.28247,TGI Korean BBQ,3.5,1004
breakfast_brunch,,34.05744023,-118.3451571,Thai Angel,5,216
korean,,34.052144,-118.310428,Thai Patio,4,1614
izakaya,,34.04668989,-118.2385837,Thank U Pho,4.5,335
mediterranean,,34.1002441,-118.2906102,Thank You For Coming,4,429
mexican,,34.00973815,-118.2652859,The 3rd Stop,4.5,422
mediterranean,,34.1002441,-118.2906102,The 8th Notch,4,429
chicken_wings,,34.0628631,-118.3062672,The Apple Pan,4,172
chicken_wings,,34.0628631,-118.3062672,The Backhouse,4,172
cafes,,34.06273,-118.30946,The Bazaar by José Andrés,4,630
korean,,34.06012,-118.29128,The Bento Place,4.5,1142
korean,,34.06012,-118.29128,The Black Cat,4.5,1143
korean,,34.025032,-118.285465,The Black Fig,4.5,150
korean,,34.025032,-118.285465,The Black Sheep,4.5,150
korean,,34.025032,-118.285465,The Boiling Crab,4.5,151
korean,,34.025032,-118.285465,The Buffalo Spot,4.5,151
bbq,,34.13742,-118.1954,The Bun Shop,4,606
bbq,,34.13742,-118.1954,The Burrow,4,607
mexican,,34.02450481,-118.4111812,"The Butcher, The Baker, The Cappuccino Maker",3.5,560
hotdog,FALSE,34.04560471,-118.2360611,The Capri Italian,4,8184
mexican,,34.02450481,-118.4111812,The Carving Board,3.5,561
korean,,34.04777,-118.25684,The Cheesecake Factory,4.5,45
korean,,34.04777,-118.25684,THE CLOUDY GARLIC,4.5,46
sushi,,34.0484675,-118.2402491,The Coffee Company,4.5,1283
diners,,34.046219,-118.248992,The Coop Pizza,4,2394
sushi,,34.0484675,-118.2402491,The Cork,4.5,1283
korean,,34.04909474,-118.240458,The Counter Downtown LA,4,323
grocery,,34.052237,-118.308515,The Crack Shack,4,276
chicken_wings,,34.06012,-118.29128,The Den on Sunset,4,498
grocery,,34.052237,-118.308515,The Dog Cafe,4,276
japanese,,34.04883,-118.24147,The Doughroom,3.5,997
japanese,,34.04883,-118.24147,The Dragon and Meeple,3.5,997
vietnamese,,34.0533378,-118.3089351,The Dresden Restaurant,4.5,602
asianfusion,,34.0501099,-118.25794,The Edmon,4,147
asianfusion,,34.0501099,-118.25794,The Empanada Factory,4,147
cafes,,34.0522237,-118.37115,The Escondite,4.5,435
asianfusion,,34.0501099,-118.25794,The Exchange Restaurant,4,149
asianfusion,,34.0501099,-118.25794,The Factory Kitchen,4,149
sushi,,34.0487781,-118.2406613,The Faculty,3.5,1315
delis,,34.060099,-118.238083,The Fix Burger,4,1653
sushi,,34.0487781,-118.2406613,The Front Yard,3.5,1316
sushi,,34.0487781,-118.2406613,The Grain Cafe,3.5,1316
sushi,,34.0487781,-118.2406613,The Griddle Cafe,3.5,1318
sushi,,34.0487781,-118.2406613,The Griffin,3.5,1318
seafood,,34.08902,-118.26905,The Halal Guys,4,605
mexican,,34.03225095,-118.3346438,The Hart and the Hunter,4.5,89
pizza,,34.09906,-118.33728,The Heights Deli & Bottle Shop,4.5,313
pizza,,34.09906,-118.33728,The Henry,4.5,314
pizza,,34.09906,-118.33728,The Highlight Room Grill,4.5,318
pubs,,34.1015151,-118.3233109,The Honor Bar,4,855
mexican,,34.03392016,-118.291485,The Ivy,4,827
newamerican,,34.08251,-118.32332,The Izaka-Ya by Katsu-Ya West Hollywood,4,549
mexican,,34.03392016,-118.291485,The Joint Eatery,4,827
mexican,,34.03392016,-118.291485,The Kickin' Crab - Los Angeles,4,828
mexican,,34.03392016,-118.291485,The Kickin’ Crab,4,828
ramen,,34.05908,-118.34485,The Kimbap,4,408
breakfast_brunch,,34.08222,-118.30948,The Kitchen,5,1
breakfast_brunch,,34.08222,-118.30948,The Kluckin Chicken,5,1
bbq,,34.061357,-118.238547,The Little Door,5,101
seafood,,34.04768,-118.32254,The Little Easy,4.5,829
burgers,,34.047441,-118.293926,The Lobos Truck,4,1958
mexican,,34.08077567,-118.2614835,The Lyric Hyperion Theatre & Cafe,4.5,650
bbq,,34.06383505,-118.305978,The Magic Castle,4.5,674
seafood,,34.04768,-118.32254,The Morrison,4.5,829
japanese,FALSE,34.0621807,-118.348153,The Naughty Pig,4.5,1515
seafood,,34.04768,-118.32254,The NoMad Restaurant,4.5,830
seafood,,34.04768,-118.32254,The Oinkster,4.5,830
seafood,,34.05013744,-118.2424222,The Overland Tap + Kitchen,4,1196
mexican,,34.06198,-118.3456,The Oyster Gourmet,4.5,6
brazilian,FALSE,34.04665,-118.25616,The Palm Los Angeles,4.5,200
mexican,,34.06175,-118.21331,The Park,4,472
mexican,,34.02922204,-118.3891597,The Park's Finest,4.5,173
colombian,,34.083723,-118.311995,The Parker Room,4,412
mexican,,34.0571939,-118.2384039,The Parlor,3.5,928
mexican,,34.0571939,-118.2384039,The Penthouse at Mastro's,3.5,928
mexican,,34.0571939,-118.2384039,The Pie Hole,3.5,930
mexican,,34.0571939,-118.2384039,The Pikey,3.5,930
cuban,,34.05271,-118.37648,The Porter Junction Cafe,4,1438
thai,,34.09850278,-118.3061313,The Punchbowl,4,1400
mexican,,34.0514859,-118.2179234,The Ramen Joint,4,23
mexican,,34.0571051,-118.2380554,The Red Chickz,4.5,333
korean,,34.0691149,-118.3073648,The Ricans Food,5,4
mexican,,34.0938088,-118.3268092,The Roof on Wilshire,4.5,413
mexican,,34.0938088,-118.3268092,"The Rooftop at The Standard, Downtown LA",4.5,414
korean,,34.10097,-118.29842,The Room Sushi Bar,3.5,2067
spanish,,34.06941,-118.3748,The Semi-Tropic,4,620
desserts,,34.10145873,-118.3271163,The Silver Lake House,4,449
vegetarian,,34.077812,-118.264616,The Sit Down,4.5,739
italian,,34.1037812,-118.2872479,The Six Chow House,4.5,776
italian,,34.1037812,-118.2872479,The Stand,4.5,776
italian,,34.08233,-118.27219,The Stinking Rose,4.5,79
breakfast_brunch,,34.0474472,-118.3462296,The Stocking Frame,4,2752
latin,,34.04515746,-118.3284447,The Sunset Trocadero Lounge,3.5,13
steak,,34.05227932,-118.2557194,The Sycamore Kitchen,4,902
steak,,34.05227932,-118.2557194,The Teriyaki House Pico,4,903
mediterranean,FALSE,34.076017,-118.3525949,The Thai Thing,4,682
steak,,34.05227932,-118.2557194,The Trails,4,904
wine_bars,,34.083525,-118.363209,The Vegan Hooligans,4.5,272
korean,,34.06404114,-118.288063,The Vegan Joint,4.5,463
salvadoran,,34.03876,-118.28075,The Venue,4.5,210
mediterranean,,34.1023799,-118.32715,The Village Bakery and Cafe,4,1704
salvadoran,,34.03876,-118.28075,The Village Idiot,4.5,210
newamerican,,34.054358,-118.251339,The Waffle,4,1878
filipino,,34.095634,-118.292729,The Woodman,4.5,940
korean,FALSE,34.068589,-118.309513,Thirteen XIII Soju Bar,5,18
filipino,,34.095634,-118.292729,Three Borders Brunch & Grill,4.5,940
japanese,,34.0472018,-118.2388601,Tiago Coffee Bar & Kitchen,4.5,607
filipino,,34.095634,-118.292729,Tipsi,4.5,941
filipino,,34.095634,-118.292729,Tire Shop Taqueria,4.5,941
ethiopian,,34.0570974,-118.3641842,Tirsa's,4.5,335
argentine,,34.083643,-118.347297,Tlayuda La Restaurant,4,1899
ethiopian,,34.0571,-118.36465,To Soc Chon,4.5,330
cafes,,34.0609448,-118.3446759,Toast Bakery Cafe,4.5,965
newamerican,,34.09571657,-118.2844531,Toasted and Roasted,4,1411
delis,,34.05609,-118.27658,Toca Madera,4.5,3614
italian,FALSE,34.07642,-118.34909,Tocaya Organica - Hollywood,4.5,1726
delis,,34.05609,-118.27658,Todo Verde,4.5,3614
delis,,34.05609,-118.27658,Toe Bang Cafe,4.5,3616
seafood,,34.0728,-118.37363,Tofu Ya,4.5,663
breakfast_brunch,,34.039413,-118.232504,TOI On Sunset,4,1652
delis,,34.05609,-118.27658,Tokyo Cube,4.5,3616
taiwanese,,34.0614,-118.23951,Tokyo Hamburg,4,404
taiwanese,,34.0614,-118.23951,Tom's Urban - LA Live,4,405
taiwanese,,34.0614,-118.23951,Tommy's Original World Famous Hamburgers,4,405
mediterranean,,34.0482095,-118.2398789,Top Round Roast Beef,4,1594
italian,FALSE,34.07117,-118.37702,Torelli Trattoria,5,51
taiwanese,,34.0614,-118.23951,Torigoya,4,409
foodtrucks,,34.0583969,-118.1912081,Torung Restaurant,4.5,1176
delis,FALSE,34.0476,-118.317234,Toscanova,4.5,1337
izakaya,,34.04668989,-118.2385837,TOT / Teishokuya of Tokyo,4.5,335
taiwanese,,34.0614,-118.23951,Totoyama Sushi & Ramen,4,409
cafes,,34.07718,-118.26406,Tracey's Belizean Restaurant,4.5,246
cafes,,34.07718,-118.26406,Trattoria Bella Roma,4.5,246
cafes,,34.07718,-118.26406,Tray DTLA,4.5,248
cafes,,34.07718,-118.26406,Trejo's Cantina - Hollywood,4.5,248
beer_and_wine,,34.075313,-118.323881,Trejos Tacos - La Brea,4.5,886
beer_and_wine,,34.075313,-118.323881,Trencher,4.5,887
japanese,,34.049705,-118.239652,Tribal Cafe,4.5,1336
filipino,,34.06149597,-118.2395685,Tripp Burgers,4,435
filipino,,34.06149597,-118.2395685,Trois Mec,4,436
coffee,,34.06606033,-118.2602199,Trophy Wife Bar,5,8
coffee,,34.06606033,-118.2602199,Tropicalia Brazilian Grill,5,10
seafood,,34.04712,-118.25708,Truxton's American Bistro,4.5,157
seafood,,34.04712,-118.25708,Tsubaki,4.5,156
korean,,34.04847,-118.30867,Tsujita LA Artisan Noodle,4,3651
coffee,,34.04898266,-118.239841,Tsujita LA Artisan Noodle Annex,4,2117
greek,,34.07393,-118.32398,Tsuri,3.5,411
french,,34.08375379,-118.3240469,Tsurumaru Udon Honpo,4,163
argentine,,34.083643,-118.347297,Tuscan Son,4,1899
french,,34.08375379,-118.3240469,Twozone Chicken - 8th,4,162
sushi,,34.04882,-118.25135,U Pick Cafe,4,876
dimsum,,34.07577,-118.36982,Ubatuba Acai - Koreatown,4,2784
brazilian,,33.99933153,-118.4183068,Umami Burger - Arts District,4,805
bbq,,34.061357,-118.238547,Umami Burger - Broadway,5,101
korean,,34.0669316,-118.2921742,Umami Burger - Hollywood,4.5,990
chickenshop,,34.04183631,-118.2590469,Umami Burger - Los Feliz,4,1738
burgers,,33.9537021,-118.3967718,Umami Burger - The Grove,4,1485
indonesian,FALSE,34.0500163,-118.2433566,Umeda,4.5,392
french,,34.0481,-118.24846,un solo sol,4,1112
french,,34.0481,-118.24846,Uncle John’s Cafe,4,1113
donuts,,34.121434,-118.204387,Undergrind Cafe,4.5,2237
french,,34.0481,-118.24846,Uovo- Mid-Wilshire,4,1113
french,,34.0481,-118.24846,URBAN cate,4,1114
italian,,34.0554157,-118.4420081,Urban Ramen,4.5,901
french,,34.0481,-118.24846,Urban Skillet,4,1114
newamerican,,34.08251,-118.32332,Urth Caffé- Downtown LA,4,547
thai,,34.0761749,-118.372852,Urth Caffé- Melrose,4,878
newamerican,,34.08251,-118.32332,V,4,549
tacos,,34.0416441,-118.2522657,Vees Cafe,4.5,723
mexican,,34.01744,-118.2783,Vegan Glory,4.5,1188
bbq,,34.0513649,-118.3086929,Veggie Grill,4.5,1112
korean,,34.05279,-118.30607,Veggie House,4,1042
foodtrucks,,34.046438,-118.345718,Velvet Margarita,4.5,1743
foodtrucks,,34.09866714,-118.3098907,Vernetti,4,272
foodtrucks,,34.046438,-118.345718,Versailles,4.5,1745
foodtrucks,,34.09866714,-118.3098907,Versailles Cuban Food,4,273
lounges,FALSE,34.092322,-118.3383862,Vespaio,4,1049
bakeries,,34.0789742,-118.361875,Vibrato Grill Jazz,3.5,3587
seafood,,34.10128,-118.31841,Villa Moreliana,4,2655
foodtrucks,,34.046438,-118.345718,Village Pizzeria,4.5,1745
armenian,,34.10137,-118.30125,Vinoteca Farfalla,4.5,661
italian,,34.068109,-118.408288,Vito's Pizza,4.5,766
sushi,,34.08319167,-118.273245,Volcano Tea House,4.5,632
foodtrucks,,34.09866714,-118.3098907,VOWburger,4,273
newamerican,,34.04939,-118.256506,Vromage,4,1755
gastropubs,,34.03602,-118.23305,Wafflejack,3.5,765
italian,,34.11092,-118.28721,Wah's Golden Hen,3.5,1530
newamerican,,34.0044481,-118.4311095,Wahlburgers,4,531
newamerican,,34.0044481,-118.4311095,Wake and Late,4,531
newamerican,,34.0044481,-118.4311095,Wako Donkasu,4,535
newamerican,,34.0044481,-118.4311095,Waku Waku Sakebar,4,535
delis,,34.060099,-118.238083,Wat Dong Moon Lek Noodle,4,1652
delis,,34.060099,-118.238083,Water Grill - Los Angeles,4,1653
caribbean,,33.9880618,-118.3592158,Wax Paper,4,242
newamerican,FALSE,34.07619,-118.25656,Western BBQ,4.5,53
caribbean,,33.9880618,-118.3592158,Western Doma Noodles,4,243
french,,34.07206,-118.36735,Westside Tavern,4,1813
thai,,34.1014312,-118.3029659,Wexler's Deli,3.5,1469
vegan,,34.10768,-118.26677,Wi Korean BBQ,4.5,827
cafes,,34.03734,-118.38892,Wild Living Foods,4.5,680
vegan,,34.10768,-118.26677,Wings & Pot,4.5,828
vegan,,34.10768,-118.26677,Wings N Stuff,4.5,830
vietnamese,,34.04721535,-118.2561958,Wirtshaus,4,1447
tradamerican,,34.13950729,-118.2105179,With Love Market & Cafe,4,3557
vietnamese,,34.04721535,-118.2561958,Wok Bar,4,1449
desserts,,34.04489525,-118.2386452,Wokcano,4.5,92
seafood,,34.0269938,-118.408793,Wokcano Asian Restaurant & Bar,4,626
seafood,,34.0269938,-118.408793,Won Kok Restaurant,4,627
seafood,,34.0269938,-118.408793,Wood,4,627
breakfast_brunch,,34.083817,-118.273853,Wood & Vine,4,809
breakfast_brunch,,34.083817,-118.273853,Wood Ranch BBQ & Grill,4,809
italian,,34.07339,-118.3809,Wood Spoon,4.5,479
bakeries,,33.9978246,-118.4203116,Woon,4,564
ramen,,34.0379018,-118.4408416,WP24,4,1451
tikibars,,34.10187,-118.33383,Wurstküche,4.5,358
taiwanese,,34.05816758,-118.4173103,Xtiosu Kitchen,4,1131
african,,34.02523,-118.29857,Yai Restaurant,4.5,538
breakfast_brunch,,34.04676,-118.25099,Yamashiro Hollywood,4,928
mideastern,,34.0983351,-118.2977342,Yami Yaki,4.5,45
peruvian,,34.09592,-118.32643,Yang Chow,3.5,442
japanese,,34.040285,-118.442672,Yang San Bak,4,1591
peruvian,,34.15009,-118.3781,Yangji Gamjatang,4,88
peruvian,,34.15009,-118.3781,Yangmani,4,89
peruvian,,34.15009,-118.3781,Yard House,4,89
streetvendors,,34.0452489,-118.2353477,Yardbird Southern Table & Bar,5,79
southern,FALSE,34.0498186,-118.3596124,YAZAWA,4.5,597
streetvendors,,34.0452489,-118.2353477,Yellow House Cafe,5,79
chicken_wings,,34.06309,-118.29754,Young King,4.5,80
french,,34.1023817,-118.2916178,YTB Korean Restaurant,4.5,95
seafood,,34.04768,-118.32254,Yuca's,4.5,831
french,,34.1023817,-118.2916178,Yuchun,4.5,99
chicken_wings,,34.0833,-118.34999,Yuk Dae Jang,4,371
chicken_wings,,34.0833,-118.34999,Yuko Kitchen,4,371
cannabisdispensaries,,34.09266,-118.34442,Yup Dduk La,4,5
cannabisdispensaries,,34.09266,-118.34442,Yupdduk Olympic,4.5,6
cannabisdispensaries,,34.09266,-118.34442,Yxta Cocina Mexicana,4,8
ethiopian,,34.03975,-118.30376,Zankou Chicken,5,2
ethiopian,,34.03975,-118.30376,Zankou Chicken - Hollywood,5,2
breakfast_brunch,,34.07644,-118.34539,Zinc Cafe & Market,4.5,147
thai,,34.09773,-118.335936,Zinqué,4,784
mexican,,33.95998,-118.41685,Zweet Cafe,4.5,1927
brazilian,,34.061358,-118.310453,Zzamong,4.5,1980
brazilian,,34.061358,-118.310453,いざかや おせん- IZAKAYA OSEN,4.5,1980